"","gender","PhoneService","OnlineSecurity","OnlineBackup","PaperlessBilling","Churn"
"5425","1","1",NA,"1","1","0"
"5426","0","1",NA,"0","0","0"
"5427","1","1",NA,"0","1","0"
"5428","0","1",NA,"0","1","0"
"5429","0","1",NA,"0","0","1"
"5430","0","1",NA,"1","1","0"
"5431","1","1",NA,"0","1","1"
"5432","0","1",NA,"0","1","0"
"5433","0","1",NA,"0","0","1"
"5434","1","1",NA,"1","1","0"
"5435","1","1",NA,"0","1","0"
"5436","0","1",NA,"0","0","0"
"5437","0","1",NA,"0","0","0"
"5438","0","1",NA,"0","1","1"
"5439","1","1",NA,"1","1","1"
"5440","1","1",NA,"0","1","1"
"5441","0","1",NA,"0","1","0"
"5442","0","1",NA,"0","0","1"
"5443","0","1",NA,"0","1","0"
"5444","1","1",NA,"0","0","0"
"5445","1","1",NA,"1","1","0"
"5446","1","1",NA,"0","1","0"
"5447","1","1",NA,"0","0","1"
"5448","0","1",NA,"0","0","0"
"5449","0","1",NA,"1","1","0"
"5450","1","1",NA,"1","0","0"
"5451","1","1",NA,"0","1","1"
"5452","0","1",NA,"1","0","0"
"5453","0","1",NA,"1","0","0"
"5454","1","1",NA,"1","1","0"
"5455","0","1",NA,"0","1","1"
"5456","0","1",NA,"0","0","0"
"5457","0","0",NA,"1","1","1"
"5458","0","1",NA,"0","0","0"
"5459","1","1",NA,"0","1","1"
"5460","0","1",NA,"0","1","0"
"5461","1","1",NA,"0","0","0"
"5462","0","1",NA,"0","1","0"
"5463","1","1",NA,"1","1","0"
"5464","0","1",NA,"0","1","1"
"5465","1","1",NA,"0","1","0"
"5466","0","1",NA,"1","1","0"
"5467","1","1",NA,"0","1","0"
"5468","0","1",NA,"1","0","0"
"5469","0","1",NA,"0","1","1"
"5470","1","1",NA,"1","1","0"
"5471","0","1",NA,"1","0","0"
"5472","0","1",NA,"0","1","0"
"5473","1","1",NA,"0","0","0"
"5474","1","1",NA,"0","1","0"
"5475","0","1",NA,"0","1","0"
"5476","1","1",NA,"1","1","1"
"5477","0","1",NA,"0","1","1"
"5478","0","1",NA,"0","1","0"
"5479","1","1",NA,"1","1","0"
"5480","0","1",NA,"0","0","0"
"5481","0","1",NA,"0","1","0"
"5482","1","1",NA,"0","1","1"
"5483","1","1",NA,"0","1","1"
"5484","0","1",NA,"0","1","1"
"5485","1","1",NA,"0","1","0"
"5486","1","1",NA,"0","1","0"
"5487","1","1",NA,"0","0","0"
"5488","1","1",NA,"0","1","0"
"5489","1","1",NA,"1","1","0"
"5490","0","0",NA,"0","0","0"
"5491","1","1",NA,"1","1","0"
"5492","1","1",NA,"0","0","0"
"5493","0","1",NA,"0","1","0"
"5494","0","1",NA,"0","1","1"
"5495","0","1",NA,"0","0","1"
"5496","1","1",NA,"0","1","1"
"5497","1","1",NA,"0","0","0"
"5498","1","0",NA,"1","1","1"
"5499","0","1",NA,"0","0","1"
"5500","1","1",NA,"0","1","1"
"5501","1","1",NA,"1","0","0"
"5502","1","0",NA,"0","0","0"
"5503","1","1",NA,"0","1","1"
"5504","1","1",NA,"0","0","0"
"5505","1","1",NA,"1","0","1"
"5506","0","0",NA,"0","0","0"
"5507","1","1",NA,"0","0","0"
"5508","0","1",NA,"1","1","0"
"5509","1","1",NA,"0","0","0"
"5510","0","1",NA,"0","0","1"
"5511","1","1",NA,"1","0","0"
"5512","1","1",NA,"0","1","0"
"5513","0","1",NA,"1","1","0"
"5514","0","1",NA,"1","1","0"
"5515","0","1",NA,"0","1","0"
"5516","0","1",NA,"0","0","0"
"5517","1","1",NA,"0","0","1"
"5518","1","1",NA,"1","1","0"
"5519","1","1",NA,"1","1","1"
"5520","1","1",NA,"0","0","0"
"5521","0","1",NA,"0","1","0"
"5522","1","1",NA,"0","1","0"
"5523","0","1",NA,"0","1","1"
"5524","0","1",NA,"0","1","0"
"5525","1","1",NA,"0","0","0"
"5526","0","1",NA,"0","1","0"
"5527","1","1",NA,"0","1","0"
"5528","0","1",NA,"1","0","0"
"5529","1","1",NA,"1","1","0"
"5530","1","1",NA,"0","0","0"
"5531","0","1",NA,"0","1","0"
"5532","1","0",NA,"1","0","0"
"5533","0","1",NA,"0","0","0"
"5534","0","1",NA,"0","1","0"
"5535","1","1",NA,"0","0","0"
"5536","0","1",NA,"0","1","0"
"5537","1","0",NA,"0","1","1"
"5538","1","1",NA,"1","1","0"
"5539","0","1",NA,"0","1","1"
"5540","1","1",NA,"0","0","0"
"5541","0","1",NA,"0","0","1"
"5542","0","1",NA,"0","1","1"
"5543","0","1",NA,"1","0","0"
"5544","0","1",NA,"1","0","0"
"5545","1","1",NA,"1","1","1"
"5546","1","1",NA,"0","0","0"
"5547","1","0",NA,"1","0","0"
"5548","0","1",NA,"0","1","1"
"5549","1","1",NA,"0","0","0"
"5550","0","1",NA,"1","1","1"
"5551","1","1",NA,"0","0","0"
"5552","1","1",NA,"0","1","0"
"5553","1","1",NA,"0","0","0"
"5554","1","1",NA,"0","1","1"
"5555","0","1",NA,"0","1","0"
"5556","0","1",NA,"0","0","0"
"5557","1","1",NA,"1","1","1"
"5558","0","1",NA,"0","0","0"
"5559","0","1",NA,"1","1","0"
"5560","0","0",NA,"1","1","0"
"5561","1","1",NA,"1","0","0"
"5562","1","1",NA,"0","0","0"
"5563","0","1",NA,"0","1","0"
"5564","0","1",NA,"0","0","0"
"5565","1","1",NA,"0","0","0"
"5566","0","0",NA,"0","1","1"
"5567","1","1",NA,"1","0","0"
"5568","0","1",NA,"1","0","0"
"5569","0","1",NA,"1","1","0"
"5570","0","1",NA,"0","1","1"
"5571","0","1",NA,"1","1","0"
"5572","1","1",NA,"1","1","0"
"5573","1","1",NA,"0","1","0"
"5574","0","1",NA,"0","1","1"
"5575","0","1",NA,"0","0","0"
"5576","1","1",NA,"1","0","0"
"5577","0","1",NA,"0","1","1"
"5578","1","1",NA,"0","0","0"
"5579","0","1",NA,"0","0","0"
"5580","0","1",NA,"1","0","1"
"5581","1","1",NA,"0","0","0"
"5582","1","1",NA,"1","1","1"
"5583","0","1",NA,"0","0","0"
"5584","0","1",NA,"1","0","1"
"5585","1","1",NA,"1","1","1"
"5586","1","1",NA,"0","1","1"
"5587","0","1",NA,"0","0","0"
"5588","0","1",NA,"1","1","0"
"5589","1","1",NA,"0","1","1"
"5590","0","1",NA,"0","0","1"
"5591","1","1",NA,"0","1","0"
"5592","1","1",NA,"0","1","1"
"5593","1","1",NA,"0","0","0"
"5594","1","1",NA,"1","1","0"
"5595","0","1",NA,"0","1","0"
"5596","0","1",NA,"0","0","0"
"5597","0","1",NA,"0","0","0"
"5598","1","1",NA,"0","1","1"
"5599","0","1",NA,"0","0","0"
"5600","1","1",NA,"1","1","1"
"5601","1","1",NA,"0","1","1"
"5602","0","0",NA,"0","0","0"
"5603","1","1",NA,"0","1","0"
"5604","0","1",NA,"0","1","1"
"5605","1","1",NA,"0","1","0"
"5606","1","1",NA,"0","0","0"
"5607","1","1",NA,"0","0","0"
"5608","0","0",NA,"1","1","1"
"5609","0","1",NA,"0","0","0"
"5610","1","1",NA,"1","1","1"
"5611","0","1",NA,"0","1","1"
"5612","0","1",NA,"0","1","0"
"5613","0","1",NA,"1","1","0"
"5614","0","1",NA,"1","1","0"
"5615","1","1",NA,"1","1","0"
"5616","1","1",NA,"0","1","1"
"5617","0","1",NA,"1","0","0"
"5618","1","1",NA,"0","0","0"
"5619","1","1",NA,"0","0","0"
"5620","0","1",NA,"0","1","0"
"5621","1","1",NA,"1","1","0"
"5622","0","1",NA,"0","1","1"
"5623","1","1",NA,"0","1","1"
"5624","1","1",NA,"0","1","0"
"5625","1","1",NA,"1","1","0"
"5626","0","1",NA,"0","1","0"
"5627","0","1",NA,"0","0","0"
"5628","1","1",NA,"0","1","0"
"5629","0","1",NA,"1","1","1"
"5630","1","1",NA,"0","0","1"
"5631","0","1",NA,"1","1","1"
"5632","1","0",NA,"0","0","0"
"5633","1","1",NA,"0","0","0"
"5634","1","1",NA,"0","0","0"
"5635","0","1",NA,"0","1","1"
"5636","0","1",NA,"1","1","0"
"5637","1","0",NA,"0","0","1"
"5638","1","1",NA,"0","0","0"
"5639","1","1",NA,"0","0","1"
"5640","1","1",NA,"0","0","0"
"5641","1","1",NA,"0","0","1"
"5642","1","1",NA,"0","0","0"
"5643","0","1",NA,"0","0","0"
"5644","1","1",NA,"0","1","1"
"5645","1","1",NA,"0","0","1"
"5646","1","1",NA,"0","1","0"
"5647","1","1",NA,"0","0","1"
"5648","0","1",NA,"1","1","0"
"5649","0","0",NA,"1","1","0"
"5650","0","1",NA,"0","0","0"
"5651","1","1",NA,"1","0","0"
"5652","0","1",NA,"0","1","1"
"5653","0","1",NA,"1","1","0"
"5654","0","1",NA,"0","1","1"
"5655","1","1",NA,"1","0","0"
"5656","1","1",NA,"0","1","0"
"5657","1","1",NA,"0","0","0"
"5658","1","1",NA,"0","1","0"
"5659","1","1",NA,"0","1","0"
"5660","1","1",NA,"0","1","0"
"5661","0","1",NA,"1","1","0"
"5662","1","1",NA,"0","1","0"
"5663","0","1",NA,"0","1","1"
"5664","0","1",NA,"0","1","0"
"5665","0","1",NA,"0","1","1"
"5666","1","0",NA,"0","1","0"
"5667","1","0",NA,"0","0","0"
"5668","0","1",NA,"0","0","0"
"5669","0","1",NA,"0","1","0"
"5670","1","1",NA,"1","1","0"
"5671","0","1",NA,"0","0","1"
"5672","0","1",NA,"0","0","0"
"5673","0","1",NA,"1","0","0"
"5674","1","1",NA,"0","0","0"
"5675","0","0",NA,"1","0","0"
"5676","1","1",NA,"0","1","0"
"5677","1","1",NA,"0","0","0"
"5678","1","1",NA,"1","0","0"
"5679","0","1",NA,"1","1","1"
"5680","1","1",NA,"0","1","1"
"5681","0","1",NA,"0","1","1"
"5682","0","1",NA,"0","0","0"
"5683","0","0",NA,"0","0","0"
"5684","0","0",NA,"0","1","1"
"5685","0","1",NA,"1","1","1"
"5686","1","1",NA,"0","0","0"
"5687","1","1",NA,"0","1","1"
"5688","1","1",NA,"1","1","0"
"5689","1","1",NA,"0","1","0"
"5690","1","1",NA,"1","1","0"
"5691","1","0",NA,"0","1","0"
"5692","1","1",NA,"0","0","0"
"5693","1","1",NA,"1","0","0"
"5694","1","1",NA,"0","1","0"
"5695","0","1",NA,"0","1","0"
"5696","0","1",NA,"0","0","0"
"5697","1","1",NA,"0","1","1"
"5698","0","1",NA,"1","1","1"
"5699","1","1",NA,"1","0","1"
"5700","1","1",NA,"0","0","0"
"5701","1","1",NA,"0","1","0"
"5702","0","1",NA,"1","0","0"
"5703","1","1",NA,"1","1","1"
"5704","1","1",NA,"0","0","0"
"5705","0","1",NA,"0","1","0"
"5706","1","1",NA,"0","0","0"
"5707","0","1",NA,"1","1","1"
"5708","0","1",NA,"0","0","0"
"5709","0","1",NA,"0","1","0"
"5710","0","1",NA,"0","0","0"
"5711","0","1",NA,"1","1","0"
"5712","0","1",NA,"0","0","1"
"5713","0","1",NA,"0","1","0"
"5714","1","1",NA,"1","0","0"
"5715","0","1",NA,"1","1","1"
"5716","1","1",NA,"1","1","1"
"5717","1","1",NA,"0","1","0"
"5718","1","0",NA,"1","0","0"
"5719","1","1",NA,"0","1","1"
"5720","0","1",NA,"0","1","0"
"5721","0","1",NA,"1","1","0"
"5722","0","1",NA,"1","0","0"
"5723","0","1",NA,"0","1","1"
"5724","1","1",NA,"0","0","0"
"5725","1","1",NA,"0","1","1"
"5726","0","1",NA,"0","1","0"
"5727","0","1",NA,"0","1","0"
"5728","0","1",NA,"1","1","0"
"5729","0","1",NA,"1","0","1"
"5730","0","1",NA,"0","0","0"
"5731","1","1",NA,"0","1","0"
"5732","0","1",NA,"0","1","0"
"5733","1","1",NA,"0","1","0"
"5734","0","1",NA,"0","0","0"
"5735","1","1",NA,"1","1","0"
"5736","0","1",NA,"0","0","0"
"5737","1","1",NA,"0","0","0"
"5738","1","1",NA,"0","0","0"
"5739","1","1",NA,"0","0","1"
"5740","1","1",NA,"1","0","0"
"5741","1","0",NA,"0","0","0"
"5742","1","1",NA,"1","1","1"
"5743","1","1",NA,"1","1","0"
"5744","0","1",NA,"0","0","0"
"5745","1","1",NA,"0","0","0"
"5746","0","1",NA,"0","1","0"
"5747","0","1",NA,"1","1","1"
"5748","1","1",NA,"0","1","0"
"5749","0","1",NA,"1","1","0"
"5750","0","1",NA,"0","1","0"
"5751","0","1",NA,"0","1","1"
"5752","0","1",NA,"0","0","0"
"5753","1","1",NA,"0","1","0"
"5754","1","1",NA,"0","1","0"
"5755","0","1",NA,"0","0","0"
"5756","1","1",NA,"0","1","0"
"5757","0","1",NA,"0","0","0"
"5758","0","1",NA,"0","0","0"
"5759","1","1",NA,"0","0","0"
"5760","0","1",NA,"0","1","1"
"5761","1","1",NA,"0","1","0"
"5762","0","0",NA,"1","0","0"
"5763","1","1",NA,"1","1","0"
"5764","0","1",NA,"0","1","0"
"5765","1","1",NA,"0","0","0"
"5766","0","1",NA,"1","1","1"
"5767","0","1",NA,"0","0","0"
"5768","0","1",NA,"0","1","0"
"5769","1","1",NA,"0","1","0"
"5770","0","1",NA,"1","1","0"
"5771","0","1",NA,"0","0","0"
"5772","0","1",NA,"0","0","0"
"5773","1","1",NA,"1","1","0"
"5774","0","1",NA,"1","0","0"
"5775","1","1",NA,"1","1","0"
"5776","1","1",NA,"0","0","0"
"5777","1","1",NA,"1","1","0"
"5778","1","1",NA,"1","0","0"
"5779","0","1",NA,"0","0","0"
"5780","0","1",NA,"0","1","1"
"5781","1","1",NA,"0","0","0"
"5782","0","1",NA,"0","1","0"
"5783","0","1",NA,"0","1","1"
"5784","0","1",NA,"0","1","1"
"5785","0","1",NA,"0","0","0"
"5786","1","1",NA,"0","1","0"
"5787","0","1",NA,"0","1","0"
"5788","0","1",NA,"0","1","1"
"5789","0","0",NA,"0","1","0"
"5790","0","1",NA,"0","0","0"
"5791","0","0",NA,"1","1","0"
"5792","1","1",NA,"1","1","0"
"5793","0","1",NA,"0","1","1"
"5794","1","1",NA,"1","1","0"
"5795","1","1",NA,"1","1","0"
"5796","1","1",NA,"1","1","0"
"5797","0","0",NA,"1","1","0"
"5798","1","1",NA,"1","1","0"
"5799","0","1",NA,"0","1","1"
"5800","0","0",NA,"0","1","1"
"5801","0","1",NA,"0","0","0"
"5802","1","1",NA,"0","1","0"
"5803","0","1",NA,"1","1","0"
"5804","1","1",NA,"1","1","1"
"5805","0","1",NA,"0","0","0"
"5806","1","1",NA,"0","0","0"
"5807","0","1",NA,"0","1","1"
"5808","1","1",NA,"0","0","0"
"5809","1","1",NA,"1","1","0"
"5810","0","1",NA,"1","1","0"
"5811","0","1",NA,"0","1","1"
"5812","1","1",NA,"1","0","0"
"5813","1","1",NA,"0","1","1"
"5814","1","1",NA,"1","0","0"
"5815","1","1",NA,"0","1","0"
"5816","1","1",NA,"0","1","1"
"5817","0","1",NA,"0","0","0"
"5818","1","1",NA,"0","1","1"
"5819","1","1",NA,"1","0","0"
"5820","0","1",NA,"1","1","0"
"5821","1","1",NA,"0","1","0"
"5822","0","1",NA,"0","1","0"
"5823","0","1",NA,"0","0","0"
"5824","0","1",NA,"0","1","0"
"5825","1","1",NA,"1","0","0"
"5826","1","1",NA,"0","1","1"
"5827","0","1",NA,"0","1","1"
"5828","1","1",NA,"0","1","0"
"5829","0","1",NA,"0","0","0"
"5830","1","0",NA,"0","0","0"
"5831","1","1",NA,"0","0","0"
"5832","0","1",NA,"0","1","1"
"5833","1","1",NA,"0","1","1"
"5834","1","0",NA,"1","1","0"
"5835","0","1",NA,"0","1","0"
"5836","0","1",NA,"0","0","0"
"5837","1","1",NA,"0","0","0"
"5838","0","0",NA,"1","0","0"
"5839","1","1",NA,"0","0","0"
"5840","1","1",NA,"0","1","0"
"5841","0","1",NA,"0","1","0"
"5842","1","0",NA,"0","1","1"
"5843","0","1",NA,"0","1","0"
"5844","1","1",NA,"0","1","0"
"5845","0","1",NA,"0","1","0"
"5846","0","1",NA,"0","1","1"
"5847","0","1",NA,"0","0","0"
"5848","0","1",NA,"0","1","0"
"5849","1","1",NA,"1","0","0"
"5850","1","1",NA,"0","1","0"
"5851","1","1",NA,"0","0","1"
"5852","0","1",NA,"1","1","0"
"5853","1","1",NA,"0","1","1"
"5854","1","1",NA,"1","0","0"
"5855","0","1",NA,"0","1","0"
"5856","0","1",NA,"0","1","0"
"5857","0","1",NA,"0","1","0"
"5858","0","1",NA,"0","0","1"
"5859","0","1",NA,"0","0","0"
"5860","0","1",NA,"1","0","0"
"5861","0","1",NA,"0","0","1"
"5862","1","1",NA,"0","0","0"
"5863","0","1",NA,"0","0","0"
"5864","0","1",NA,"0","1","1"
"5865","0","1",NA,"0","0","0"
"5866","0","1",NA,"0","0","0"
"5867","1","1",NA,"0","1","0"
"5868","1","1",NA,"0","1","0"
"5869","0","1",NA,"0","1","0"
"5870","0","1",NA,"1","0","0"
"5871","1","1",NA,"0","1","1"
"5872","1","1",NA,"0","1","1"
"5873","0","1",NA,"0","1","1"
"5874","0","1",NA,"0","1","0"
"5875","0","1",NA,"0","1","1"
"5876","0","1",NA,"1","0","0"
"5877","0","1",NA,"1","1","1"
"5878","0","1",NA,"0","1","1"
"5879","1","1",NA,"0","0","0"
"5880","1","1",NA,"1","1","0"
"5881","1","0",NA,"1","1","1"
"5882","0","1",NA,"0","1","0"
"5883","0","1",NA,"0","1","0"
"5884","0","1",NA,"0","1","0"
"5885","1","0",NA,"1","1","1"
"5886","1","1",NA,"0","0","0"
"5887","0","1",NA,"0","0","0"
"5888","1","1",NA,"0","1","0"
"5889","0","1",NA,"0","1","1"
"5890","1","0",NA,"1","1","0"
"5891","0","1",NA,"0","1","0"
"5892","1","0",NA,"0","1","1"
"5893","1","1",NA,"0","1","0"
"5894","1","1",NA,"0","1","0"
"5895","1","1",NA,"1","1","1"
"5896","0","1",NA,"0","1","0"
"5897","1","1",NA,"0","0","0"
"5898","1","1",NA,"0","0","0"
"5899","0","1",NA,"0","0","0"
"5900","1","1",NA,"0","1","0"
"5901","1","0",NA,"1","0","1"
"5902","1","1",NA,"0","0","1"
"5903","0","1",NA,"1","0","0"
"5904","1","1",NA,"0","1","0"
"5905","0","1",NA,"1","0","0"
"5906","1","1",NA,"1","1","0"
"5907","0","1",NA,"1","1","1"
"5908","1","1",NA,"0","1","0"
"5909","1","1",NA,"0","0","1"
"5910","0","1",NA,"1","1","0"
"5911","1","1",NA,"0","0","0"
"5912","1","0",NA,"1","0","0"
"5913","0","1",NA,"1","1","1"
"5914","0","1",NA,"0","1","0"
"5915","1","1",NA,"0","0","0"
"5916","1","1",NA,"0","1","0"
"5917","0","1",NA,"1","1","0"
"5918","1","1",NA,"0","1","0"
"5919","1","1",NA,"0","0","0"
"5920","1","1",NA,"0","0","0"
"5921","0","1",NA,"0","1","0"
"5922","0","1",NA,"1","0","0"
"5923","1","1",NA,"0","0","0"
"5924","0","1",NA,"0","1","0"
"5925","1","1",NA,"0","0","0"
"5926","1","1",NA,"1","1","0"
"5927","1","1",NA,"0","0","0"
"5928","1","1",NA,"0","0","0"
"5929","0","1",NA,"0","0","0"
"5930","1","1",NA,"1","1","0"
"5931","0","1",NA,"0","1","0"
"5932","1","1",NA,"1","1","1"
"5933","1","1",NA,"0","1","1"
"5934","1","1",NA,"1","1","1"
"5935","0","1",NA,"1","1","1"
"5936","1","1",NA,"1","1","0"
"5937","0","1",NA,"0","1","0"
"5938","0","1",NA,"0","1","1"
"5939","1","1",NA,"1","1","0"
"5940","1","0",NA,"0","0","0"
"5941","1","1",NA,"1","1","0"
"5942","0","0",NA,"1","1","0"
"5943","0","0",NA,"0","1","1"
"5944","1","1",NA,"0","1","1"
"5945","1","1",NA,"0","0","1"
"5946","0","1",NA,"1","1","0"
"5947","0","1",NA,"1","0","1"
"5948","0","1",NA,"0","1","1"
"5949","1","1",NA,"1","0","0"
"5950","0","0",NA,"1","0","0"
"5951","1","0",NA,"0","1","0"
"5952","0","1",NA,"0","0","0"
"5953","0","1",NA,"0","1","0"
"5954","1","1",NA,"0","1","0"
"5955","1","0",NA,"1","1","0"
"5956","1","1",NA,"1","0","0"
"5957","0","1",NA,"0","1","1"
"5958","1","1",NA,"0","0","1"
"5959","1","1",NA,"0","1","0"
"5960","0","1",NA,"0","0","0"
"5961","0","1",NA,"0","0","0"
"5962","0","0",NA,"0","0","0"
"5963","1","1",NA,"1","0","0"
"5964","1","1",NA,"0","1","0"
"5965","0","1",NA,"0","0","0"
"5966","1","1",NA,"0","1","0"
"5967","1","1",NA,"1","1","1"
"5968","1","0",NA,"0","1","1"
"5969","0","1",NA,"0","0","1"
"5970","0","1",NA,"0","0","0"
"5971","1","1",NA,"0","1","0"
"5972","1","1",NA,"0","0","0"
"5973","0","1",NA,"0","0","1"
"5974","1","1",NA,"1","1","0"
"5975","1","1",NA,"0","1","0"
"5976","1","1",NA,"1","1","1"
"5977","1","0",NA,"1","0","0"
"5978","1","1",NA,"0","0","0"
"5979","0","1",NA,"1","0","0"
"5980","1","1",NA,"0","0","0"
"5981","0","1",NA,"1","0","0"
"5982","0","1",NA,"0","1","0"
"5983","1","1",NA,"0","0","0"
"5984","0","0",NA,"1","1","0"
"5985","1","1",NA,"0","1","1"
"5986","0","1",NA,"1","0","0"
"5987","1","1",NA,"0","1","0"
"5988","0","1",NA,"0","0","0"
"5989","1","1",NA,"0","0","0"
"5990","1","1",NA,"0","1","1"
"5991","1","1",NA,"1","1","0"
"5992","1","1",NA,"0","1","1"
"5993","1","1",NA,"1","0","1"
"5994","1","1",NA,"1","0","0"
"5995","0","1",NA,"0","1","1"
"5996","1","1",NA,"1","0","0"
"5997","1","1",NA,"0","0","0"
"5998","0","1",NA,"1","1","0"
"5999","1","1",NA,"0","1","0"
"6000","1","1",NA,"0","1","0"
"6001","1","1",NA,"0","0","0"
"6002","0","0",NA,"0","1","0"
"6003","1","1",NA,"0","1","1"
"6004","0","1",NA,"1","0","0"
"6005","0","1",NA,"1","0","0"
"6006","1","1",NA,"1","1","0"
"6007","1","0",NA,"0","1","0"
"6008","1","0",NA,"0","0","0"
"6009","1","1",NA,"0","1","0"
"6010","1","1",NA,"1","1","1"
"6011","1","1",NA,"0","0","0"
"6012","0","1",NA,"0","0","0"
"6013","0","1",NA,"1","1","1"
"6014","0","1",NA,"0","1","0"
"6015","0","1",NA,"0","1","0"
"6016","0","1",NA,"0","1","0"
"6017","1","1",NA,"1","0","1"
"6018","1","1",NA,"0","0","0"
"6019","1","1",NA,"0","0","0"
"6020","0","1",NA,"1","1","0"
"6021","0","0",NA,"0","0","0"
"6022","0","1",NA,"0","1","0"
"6023","0","1",NA,"0","1","0"
"6024","0","1",NA,"0","0","0"
"6025","0","1",NA,"1","1","1"
"6026","0","1",NA,"0","0","0"
"6027","0","1",NA,"0","0","0"
"6028","1","1",NA,"0","0","0"
"6029","1","1",NA,"0","0","1"
"6030","1","1",NA,"1","1","0"
"6031","0","0",NA,"0","1","1"
"6032","0","0",NA,"0","1","0"
"6033","1","1",NA,"1","1","1"
"6034","1","1",NA,"1","1","1"
"6035","0","1",NA,"0","0","0"
"6036","1","1",NA,"1","1","1"
"6037","0","1",NA,"1","0","0"
"6038","1","1",NA,"1","1","0"
"6039","0","1",NA,"1","1","1"
"6040","1","0",NA,"0","0","1"
"6041","0","1",NA,"0","0","1"
"6042","0","1",NA,"0","0","0"
"6043","0","1",NA,"0","0","0"
"6044","1","0",NA,"0","1","1"
"6045","0","1",NA,"0","1","0"
"6046","0","1",NA,"0","0","0"
"6047","0","1",NA,"0","1","0"
"6048","1","1",NA,"0","1","0"
"6049","1","1",NA,"0","1","1"
"6050","0","1",NA,"0","0","0"
"6051","1","1",NA,"0","0","0"
"6052","1","1",NA,"0","0","0"
"6053","0","1",NA,"1","0","0"
"6054","0","1",NA,"0","1","0"
"6055","0","1",NA,"1","1","1"
"6056","0","1",NA,"0","1","0"
"6057","0","1",NA,"1","1","0"
"6058","1","1",NA,"0","1","0"
"6059","1","1",NA,"0","1","0"
"6060","0","0",NA,"1","1","0"
"6061","0","1",NA,"1","1","0"
"6062","0","1",NA,"0","1","0"
"6063","0","1",NA,"1","1","0"
"6064","0","1",NA,"0","1","0"
"6065","1","0",NA,"0","1","1"
"6066","1","1",NA,"0","0","0"
"6067","1","1",NA,"0","0","1"
"6068","1","0",NA,"0","0","0"
"6069","0","1",NA,"0","1","1"
"6070","1","1",NA,"1","0","0"
"6071","1","1",NA,"0","1","0"
"6072","1","1",NA,"0","1","0"
"6073","0","1",NA,"0","0","0"
"6074","0","1",NA,"0","0","0"
"6075","1","0",NA,"0","1","1"
"6076","0","1",NA,"1","0","0"
"6077","0","1",NA,"1","0","0"
"6078","0","1",NA,"1","0","0"
"6079","0","1",NA,"1","1","0"
"6080","0","1",NA,"1","0","0"
"6081","1","0",NA,"0","0","1"
"6082","1","1",NA,"0","1","0"
"6083","0","1",NA,"1","0","1"
"6084","1","1",NA,"0","1","0"
"6085","1","1",NA,"0","1","0"
"6086","0","1",NA,"0","1","1"
"6087","1","1",NA,"0","1","0"
"6088","1","0",NA,"1","1","0"
"6089","0","1",NA,"0","1","1"
"6090","0","1",NA,"1","1","1"
"6091","1","1",NA,"1","1","0"
"6092","1","1",NA,"0","1","1"
"6093","0","1",NA,"1","1","0"
"6094","0","0",NA,"0","1","0"
"6095","1","1",NA,"0","0","0"
"6096","1","1",NA,"0","1","0"
"6097","0","1",NA,"0","1","0"
"6098","1","1",NA,"1","0","0"
"6099","1","1",NA,"0","1","0"
"6100","0","1",NA,"0","0","0"
"6101","0","1",NA,"0","1","1"
"6102","0","1",NA,"0","0","0"
"6103","0","1",NA,"0","1","0"
"6104","1","1",NA,"0","0","0"
"6105","0","1",NA,"0","0","0"
"6106","0","1",NA,"1","1","1"
"6107","1","1",NA,"0","1","1"
"6108","1","1",NA,"0","0","0"
"6109","1","0",NA,"0","0","0"
"6110","0","1",NA,"1","0","0"
"6111","0","1",NA,"1","1","0"
"6112","0","1",NA,"0","0","0"
"6113","0","1",NA,"1","1","0"
"6114","1","1",NA,"0","0","0"
"6115","1","1",NA,"1","1","0"
"6116","0","1",NA,"1","1","0"
"6117","0","1",NA,"1","1","0"
"6118","1","1",NA,"0","1","0"
"6119","1","1",NA,"1","1","0"
"6120","0","1",NA,"1","0","0"
"6121","1","1",NA,"1","0","0"
"6122","0","1",NA,"0","0","0"
"6123","0","1",NA,"0","0","0"
"6124","1","1",NA,"0","0","0"
"6125","0","1",NA,"0","1","0"
"6126","1","1",NA,"0","1","1"
"6127","1","1",NA,"0","1","1"
"6128","0","1",NA,"1","0","0"
"6129","0","1",NA,"0","1","0"
"6130","1","0",NA,"0","1","0"
"6131","0","1",NA,"1","1","0"
"6132","0","1",NA,"1","1","1"
"6133","0","0",NA,"0","1","0"
"6134","1","0",NA,"0","1","0"
"6135","1","1",NA,"0","0","0"
"6136","1","1",NA,"1","1","0"
"6137","0","1",NA,"0","0","0"
"6138","0","1",NA,"0","0","1"
"6139","1","1",NA,"1","0","0"
"6140","1","1",NA,"0","0","0"
"6141","0","1",NA,"0","0","0"
"6142","1","1",NA,"0","1","1"
"6143","0","1",NA,"0","1","1"
"6144","1","1",NA,"0","1","0"
"6145","1","1",NA,"1","1","0"
"6146","0","0",NA,"1","0","0"
"6147","0","1",NA,"1","1","1"
"6148","0","1",NA,"1","0","0"
"6149","0","1",NA,"1","1","0"
"6150","0","0",NA,"0","0","0"
"6151","1","1",NA,"0","0","0"
"6152","0","1",NA,"0","0","1"
"6153","0","1",NA,"1","1","1"
"6154","1","1",NA,"0","1","0"
"6155","0","1",NA,"1","1","0"
"6156","1","1",NA,"0","0","1"
"6157","0","1",NA,"0","1","0"
"6158","1","1",NA,"0","0","1"
